sequence_record_id,associated_pathogen_record_id,associated_rodent_record_id,study_id,sequenceType,virus_clean,matched_virus,original_name,accession_number,country,eventDate,species,host_genus,gbif_id,coordinate_resolution,decimalLatitude,decimalLongitude,n_assayed,n_positive,n_negative,version
david_5971,david_60273,david_48051,david_338,Pathogen,Orthohantavirus seewisense,Orthohantavirus seewisense,SWSV,KJ136630,Finland,2012-11,Sorex araneus,Sorex,8316400,municipality,60.25,24.0667,1,1,0,v3
david_5972,david_60275,david_48053,david_338,Pathogen,Orthohantavirus seewisense,Orthohantavirus seewisense,SWSV,KJ136631,Finland,2012-11,Sorex araneus,Sorex,8316400,municipality,60.25,24.0667,1,1,0,v3
david_5973,david_60276,david_48054,david_338,Pathogen,Orthohantavirus seewisense,Orthohantavirus seewisense,SWSV,KJ136632,Finland,2012-11,Sorex araneus,Sorex,8316400,municipality,60.25,24.0667,1,1,0,v3
david_5974,david_60277,david_48055,david_338,Pathogen,Orthohantavirus seewisense,Orthohantavirus seewisense,SWSV,KJ136633,Finland,2012-8,Sorex araneus,Sorex,8316400,municipality,60.8,23.7667,1,1,0,v3
david_5975,david_60278,david_48056,david_338,Pathogen,Orthohantavirus seewisense,Orthohantavirus seewisense,SWSV,KJ136634,Finland,2012-8,Sorex araneus,Sorex,8316400,municipality,60.8,23.7667,1,1,0,v3
david_5976,david_60279,david_48057,david_338,Pathogen,Orthohantavirus seewisense,Orthohantavirus seewisense,SWSV,KJ136635,Finland,2012-8,Sorex araneus,Sorex,8316400,municipality,60.8,23.7667,1,1,0,v3
david_5977,david_60262,david_48040,david_338,Pathogen,Orthohantavirus seewisense,Orthohantavirus seewisense,SWSV,KJ136615,Finland,2010-8,Sorex araneus,Sorex,8316400,municipality,62.9,27.6833,1,1,0,v3
david_5978,david_60263,david_48041,david_338,Pathogen,Orthohantavirus seewisense,Orthohantavirus seewisense,SWSV,KJ136609,Finland,2010-8,Sorex araneus,Sorex,8316400,municipality,61.058,28.186,1,1,0,v3
david_5979,david_60265,david_48043,david_338,Pathogen,Orthohantavirus seewisense,Orthohantavirus seewisense,SWSV,KJ136610,Finland,2009-6,Sorex araneus,Sorex,8316400,lake,68,24.0667,1,1,0,v3
david_5980,david_60269,david_48047,david_338,Pathogen,Orthohantavirus seewisense,Orthohantavirus seewisense,SWSV,KJ136611,Finland,2005-10,Sorex araneus,Sorex,8316400,municipality,62.9764,22.0061,1,1,0,v3
david_5981,david_60270,david_48048,david_338,Pathogen,Orthohantavirus seewisense,Orthohantavirus seewisense,SWSV,KJ136612,Finland,2012-10,Sorex araneus,Sorex,8316400,municipality,59.8333,22.9667,1,1,0,v3
david_5982,david_60276,david_48054,david_338,Pathogen,Orthohantavirus seewisense,Orthohantavirus seewisense,SWSV,KJ136613,Finland,2012-11,Sorex araneus,Sorex,8316400,municipality,60.25,24.0667,1,1,0,v3
david_5983,david_60278,david_48056,david_338,Pathogen,Orthohantavirus seewisense,Orthohantavirus seewisense,SWSV,KJ136614,Finland,2012-8,Sorex araneus,Sorex,8316400,municipality,60.8,23.7667,1,1,0,v3
david_5984,david_60279,david_48057,david_338,Pathogen,Orthohantavirus seewisense,Orthohantavirus seewisense,SWSV,KJ136606,Finland,2012-8,Sorex araneus,Sorex,8316400,municipality,60.8,23.7667,1,1,0,v3
david_5985,david_60263,david_48041,david_338,Pathogen,Orthohantavirus seewisense,Orthohantavirus seewisense,SWSV,KJ136603,Finland,2010-8,Sorex araneus,Sorex,8316400,municipality,61.058,28.186,1,1,0,v3
david_5986,david_60265,david_48043,david_338,Pathogen,Orthohantavirus seewisense,Orthohantavirus seewisense,SWSV,KJ136604,Finland,2009-6,Sorex araneus,Sorex,8316400,lake,68,24.0667,1,1,0,v3
david_5987,david_60270,david_48048,david_338,Pathogen,Orthohantavirus seewisense,Orthohantavirus seewisense,SWSV,KJ136607,Finland,2012-10,Sorex araneus,Sorex,8316400,municipality,59.8333,22.9667,1,1,0,v3
david_5988,david_60276,david_48054,david_338,Pathogen,Orthohantavirus seewisense,Orthohantavirus seewisense,SWSV,KJ136605,Finland,2012-11,Sorex araneus,Sorex,8316400,municipality,60.25,24.0667,1,1,0,v3
david_5989,david_60278,david_48056,david_338,Pathogen,Orthohantavirus seewisense,Orthohantavirus seewisense,SWSV,KJ136608,Finland,2012-8,Sorex araneus,Sorex,8316400,municipality,60.8,23.7667,1,1,0,v3
david_5990,david_60274,david_48052,david_338,Pathogen,Lohja virus,Lohja virus,Lohja virus,KJ136638,Finland,2012-11,Sorex araneus,Sorex,8316400,municipality,60.25,24.0667,1,1,0,v3
david_5991,david_60280,david_48058,david_338,Pathogen,Orthohantavirus asikkalaense,Orthohantavirus asikkalaense,Asikkala virus,KJ136628,Finland,2005-10,Sorex minutus,Sorex,7571319,municipality,61.1667,25.6,1,1,0,v3
david_5992,david_60280,david_48058,david_338,Pathogen,Orthohantavirus asikkalaense,Orthohantavirus asikkalaense,Asikkala virus,KJ136616,Finland,2005-10,Sorex minutus,Sorex,7571319,municipality,61.1667,25.6,1,1,0,v3
david_5993,david_60301,david_48078,david_341,Pathogen,NA,NA,Mammarenavirus praomyidis,JQ956481,Ethiopia,2010-08/2010-12,Stenocephalemys albipes,Stenocephalemys,4264996,site,13.866,39.7166,33,1,32,v3
david_5994,david_60296,david_48073,david_341,Pathogen,NA,NA,Mammarenavirus praomyidis,JQ956482,Ethiopia,2010-08/2010-12,Mastomys awashensis,Mastomys,4264821,site,12.4166,39.55,16,2,14,v3
david_5995,david_60296,david_48073,david_341,Pathogen,NA,NA,Mammarenavirus praomyidis,JQ956483,Ethiopia,2010-08/2010-12,Mastomys awashensis,Mastomys,4264821,site,12.4166,39.55,16,2,14,v3
david_5996,david_60319,david_48078,david_341,Pathogen,NA,NA,Tigray virus,JQ956484,Ethiopia,2010-08/2010-12,Stenocephalemys albipes,Stenocephalemys,4264996,site,13.866,39.7166,33,6,27,v3
david_5997,david_60319,david_48078,david_341,Pathogen,NA,NA,Tigray virus,JQ956485,Ethiopia,2010-08/2010-12,Stenocephalemys albipes,Stenocephalemys,4264996,site,13.866,39.7166,33,6,27,v3
david_5998,david_60325,david_48084,david_341,Pathogen,NA,NA,Tigray virus,JQ956486,Ethiopia,2010-08/2010-12,Stenocephalemys albipes,Stenocephalemys,4264996,site,13.65,39.13,23,4,19,v3
david_5999,david_60325,david_48084,david_341,Pathogen,NA,NA,Tigray virus,JQ956487,Ethiopia,2010-08/2010-12,Stenocephalemys albipes,Stenocephalemys,4264996,site,13.65,39.13,23,4,19,v3
david_6020,david_60331,david_48090,david_342,Pathogen,NA,NA,RIOMV-3,JX443667,Brazil,2004,Oligoryzomys microtis,Oligoryzomys,2438283,state,5,63,1,1,0,v3
david_6021,david_60335,david_48094,david_342,Pathogen,NA,NA,RIOMV-4,JX443668,Brazil,2005,NA,Oligoryzomys,2438270,state,-10.9,-62.76,1,1,0,v3
david_6022,david_60336,david_48095,david_342,Pathogen,NA,NA,RIOMV-4,JX443669,Brazil,2005,NA,Oligoryzomys,2438270,state,-10.9,-62.76,1,1,0,v3
david_6023,david_60338,david_48097,david_342,Pathogen,NA,NA,RIOMV-4,JX443670,Brazil,2005,NA,Oligoryzomys,2438270,state,-10.9,-62.76,1,1,0,v3
david_6024,david_60339,david_48098,david_342,Pathogen,NA,NA,RIOMV-4,JX443671,Brazil,2005,NA,Oligoryzomys,2438270,state,-10.9,-62.76,1,1,0,v3
david_6025,david_60340,david_48099,david_342,Pathogen,NA,NA,RIOMV-4,JX443672,Brazil,2005,NA,Oligoryzomys,2438270,state,-10.9,-62.76,1,1,0,v3
david_6026,david_60344,david_48103,david_342,Pathogen,NA,NA,RIOMV-4,JX443673,Brazil,2005,NA,Oligoryzomys,2438270,state,-10.9,-62.76,1,1,0,v3
david_6027,david_60346,david_48105,david_342,Pathogen,NA,NA,RIOMV-4,JX443674,Brazil,2005,NA,Oligoryzomys,2438270,state,-10.9,-62.76,1,1,0,v3
david_6028,david_60348,david_48107,david_342,Pathogen,NA,NA,RIOMV-4,JX443675,Brazil,2005,NA,Oligoryzomys,2438270,state,-10.9,-62.76,1,1,0,v3
david_6029,david_60350,david_48109,david_342,Pathogen,NA,NA,RIOMV-4,JX443676,Brazil,2005,NA,Oligoryzomys,2438270,state,-10.9,-62.76,1,1,0,v3
david_6030,david_60351,david_48110,david_342,Pathogen,NA,NA,RIOMV-4,JX443677,Brazil,2005,NA,Oligoryzomys,2438270,state,-10.9,-62.76,1,1,0,v3
david_6031,david_60352,david_48111,david_342,Pathogen,NA,NA,RIOMV-4,JX443678,Brazil,2005,NA,Oligoryzomys,2438270,state,-10.9,-62.76,1,1,0,v3
david_6032,david_60353,david_48112,david_342,Pathogen,NA,NA,RIOMV-4,JX443679,Brazil,2005,NA,Oligoryzomys,2438270,state,-10.9,-62.76,1,1,0,v3
david_6033,david_60355,david_48114,david_342,Pathogen,NA,NA,RIOMV-4,JX443680,Brazil,2005,NA,Oligoryzomys,2438270,state,-10.9,-62.76,1,1,0,v3
david_6034,david_60357,david_48116,david_342,Pathogen,NA,NA,CASV-2,JX443691,Brazil,2006,Oligoryzomys utiaritensis,Oligoryzomys,8242622,state,-15.567,-56.075,1,1,0,v3
david_6035,david_60358,david_48117,david_342,Pathogen,NA,NA,CASV-2,JX443692,Brazil,2006,Oligoryzomys utiaritensis,Oligoryzomys,8242622,state,-15.567,-56.075,1,1,0,v3
david_6036,david_60421,david_48155,david_389,Pathogen,NA,NA,HUIV,AB620106,Mexico,2006,Reithrodontomys megalotis,Reithrodontomys,2437874,site,19.05939,-99.24969,2,1,1,v3
david_6037,david_60423,david_48157,david_389,Pathogen,NA,NA,MTNV,AB620077,Mexico,2006,Peromyscus beatae,Peromyscus,4265104,site,17.60972,-99.82083,3,3,0,v3
david_6038,david_60423,david_48157,david_389,Pathogen,NA,NA,MTNV,AB620078,Mexico,2006,Peromyscus beatae,Peromyscus,4265104,site,17.60972,-99.82083,3,3,0,v3
david_6039,david_60423,david_48157,david_389,Pathogen,NA,NA,MTNV,AB620079,Mexico,2006,Peromyscus beatae,Peromyscus,4265104,site,17.60972,-99.82083,3,3,0,v3
david_6040,david_60424,david_48158,david_389,Pathogen,NA,NA,CARV,AB620093,Mexico,2006,Peromyscus megalops,Peromyscus,2437962,site,17.60972,-99.82083,1,1,0,v3
david_6041,david_60425,david_48159,david_389,Pathogen,NA,NA,CARV,AB620103,Mexico,2006,Reithrodontomys sumichrasti,Reithrodontomys,2437872,site,17.60972,-99.82083,5,5,0,v3
david_6042,david_60425,david_48159,david_389,Pathogen,NA,NA,CARV,AB620094,Mexico,2006,Reithrodontomys sumichrasti,Reithrodontomys,2437872,site,17.60972,-99.82083,5,5,0,v3
david_6043,david_60425,david_48159,david_389,Pathogen,NA,NA,CARV,AB620095,Mexico,2006,Reithrodontomys sumichrasti,Reithrodontomys,2437872,site,17.60972,-99.82083,5,5,0,v3
david_6044,david_60425,david_48159,david_389,Pathogen,NA,NA,CARV,AB620096,Mexico,2006,Reithrodontomys sumichrasti,Reithrodontomys,2437872,site,17.60972,-99.82083,5,5,0,v3
david_6045,david_60425,david_48159,david_389,Pathogen,NA,NA,CARV,AB620097,Mexico,2006,Reithrodontomys sumichrasti,Reithrodontomys,2437872,site,17.60972,-99.82083,5,5,0,v3
david_6046,david_60426,david_48160,david_389,Pathogen,NA,NA,MTNV,AB620100,Mexico,2006,Peromyscus beatae,Peromyscus,4265104,site,17.60361,-99.83583,14,14,0,v3
david_6047,david_60426,david_48160,david_389,Pathogen,NA,NA,MTNV,AB620082,Mexico,2006,Peromyscus beatae,Peromyscus,4265104,site,17.60361,-99.83583,14,14,0,v3
david_6048,david_60426,david_48160,david_389,Pathogen,NA,NA,MTNV,AB620081,Mexico,2006,Peromyscus beatae,Peromyscus,4265104,site,17.60361,-99.83583,14,14,0,v3
david_6049,david_60426,david_48160,david_389,Pathogen,NA,NA,MTNV,AB620083,Mexico,2006,Peromyscus beatae,Peromyscus,4265104,site,17.60361,-99.83583,14,14,0,v3
david_6050,david_60426,david_48160,david_389,Pathogen,NA,NA,MTNV,AB620084,Mexico,2006,Peromyscus beatae,Peromyscus,4265104,site,17.60361,-99.83583,14,14,0,v3
david_6051,david_60426,david_48160,david_389,Pathogen,NA,NA,MTNV,AB620085,Mexico,2006,Peromyscus beatae,Peromyscus,4265104,site,17.60361,-99.83583,14,14,0,v3
david_6052,david_60426,david_48160,david_389,Pathogen,NA,NA,MTNV,AB620086,Mexico,2006,Peromyscus beatae,Peromyscus,4265104,site,17.60361,-99.83583,14,14,0,v3
david_6053,david_60426,david_48160,david_389,Pathogen,NA,NA,MTNV,AB620087,Mexico,2006,Peromyscus beatae,Peromyscus,4265104,site,17.60361,-99.83583,14,14,0,v3
david_6054,david_60426,david_48160,david_389,Pathogen,NA,NA,MTNV,AB620088,Mexico,2006,Peromyscus beatae,Peromyscus,4265104,site,17.60361,-99.83583,14,14,0,v3
david_6055,david_60426,david_48160,david_389,Pathogen,NA,NA,MTNV,AB620089,Mexico,2006,Peromyscus beatae,Peromyscus,4265104,site,17.60361,-99.83583,14,14,0,v3
david_6056,david_60426,david_48160,david_389,Pathogen,NA,NA,MTNV,AB620090,Mexico,2006,Peromyscus beatae,Peromyscus,4265104,site,17.60361,-99.83583,14,14,0,v3
david_6057,david_60426,david_48160,david_389,Pathogen,NA,NA,MTNV,AB620091,Mexico,2006,Peromyscus beatae,Peromyscus,4265104,site,17.60361,-99.83583,14,14,0,v3
david_6058,david_60426,david_48160,david_389,Pathogen,NA,NA,MTNV,AB620092,Mexico,2006,Peromyscus beatae,Peromyscus,4265104,site,17.60361,-99.83583,14,14,0,v3
david_6059,david_60426,david_48160,david_389,Pathogen,NA,NA,HUIV,AB620099,Mexico,2006,Peromyscus beatae,Peromyscus,4265104,site,17.60361,-99.83583,14,14,0,v3
david_6060,david_60428,david_48162,david_389,Pathogen,NA,NA,MTNV,AB620080,Mexico,2006,Peromyscus beatae,Peromyscus,4265104,site,17.59833,-99.8275,1,1,0,v3
david_6061,david_60429,david_48163,david_389,Pathogen,NA,NA,CARV,AB620098,Mexico,2006,Reithrodontomys sumichrasti,Reithrodontomys,2437872,site,17.59833,-99.8275,1,1,0,v3
david_6062,david_60430,david_48164,david_389,Pathogen,NA,NA,MTNV,AB703012,Mexico,2007,Peromyscus beatae,Peromyscus,4265104,site,17.59278,-99.83722,8,7,1,v3
david_6063,david_60430,david_48164,david_389,Pathogen,NA,NA,MTNV,AB703013,Mexico,2007,Peromyscus beatae,Peromyscus,4265104,site,17.59278,-99.83722,8,7,1,v3
david_6064,david_60430,david_48164,david_389,Pathogen,NA,NA,MTNV,AB703014,Mexico,2007,Peromyscus beatae,Peromyscus,4265104,site,17.59278,-99.83722,8,7,1,v3
david_6065,david_60430,david_48164,david_389,Pathogen,NA,NA,MTNV,AB703015,Mexico,2007,Peromyscus beatae,Peromyscus,4265104,site,17.59278,-99.83722,8,7,1,v3
david_6066,david_60430,david_48164,david_389,Pathogen,NA,NA,MTNV,AB703016,Mexico,2007,Peromyscus beatae,Peromyscus,4265104,site,17.59278,-99.83722,8,7,1,v3
david_6067,david_60430,david_48164,david_389,Pathogen,NA,NA,MTNV,AB703018,Mexico,2007,Peromyscus beatae,Peromyscus,4265104,site,17.59278,-99.83722,8,7,1,v3
david_6068,david_60430,david_48164,david_389,Pathogen,NA,NA,MTNV,AB703019,Mexico,2007,Peromyscus beatae,Peromyscus,4265104,site,17.59278,-99.83722,8,7,1,v3
david_6069,david_60431,david_48165,david_389,Pathogen,NA,NA,MTNV,AB703017,Mexico,2007,Peromyscus beatae,Peromyscus,4265104,site,17.59278,-99.83722,1,1,0,v3
david_6070,david_60432,david_48166,david_389,Pathogen,NA,NA,MTNV,AB703008,Mexico,2007,Peromyscus beatae,Peromyscus,4265104,site,17.58583,-99.83278,4,4,0,v3
david_6071,david_60432,david_48166,david_389,Pathogen,NA,NA,MTNV,AB703009,Mexico,2007,Peromyscus beatae,Peromyscus,4265104,site,17.58583,-99.83278,4,4,0,v3
david_6072,david_60432,david_48166,david_389,Pathogen,NA,NA,MTNV,AB703010,Mexico,2007,Peromyscus beatae,Peromyscus,4265104,site,17.58583,-99.83278,4,4,0,v3
david_6073,david_60432,david_48166,david_389,Pathogen,NA,NA,MTNV,AB703011,Mexico,2007,Peromyscus beatae,Peromyscus,4265104,site,17.58583,-99.83278,4,4,0,v3
david_6074,david_60433,david_48167,david_389,Pathogen,NA,NA,MTNV,AB703020,Mexico,2007,Peromyscus aztecus,Peromyscus,2438022,site,17.38278,-99.48056,1,1,0,v3
david_6116,david_60576,david_48214,david_345,Pathogen,Mammarenavirus choriomeningitidis,Mammarenavirus choriomeningitidis,LCMV,JF912084,France,2009,Mus musculus,Mus,7429082,department,43.23,0.068,7,2,5,v3
david_6117,david_60576,david_48214,david_345,Pathogen,Mammarenavirus choriomeningitidis,Mammarenavirus choriomeningitidis,LCMV,JF912085,France,2009,Mus musculus,Mus,7429082,department,43.23,0.068,7,2,5,v3
david_6118,david_60576,david_48214,david_345,Pathogen,Mammarenavirus choriomeningitidis,Mammarenavirus choriomeningitidis,LCMV,JN546573,France,2009,Mus musculus,Mus,7429082,department,43.23,0.068,7,2,5,v3
david_6119,david_60576,david_48214,david_345,Pathogen,Mammarenavirus choriomeningitidis,Mammarenavirus choriomeningitidis,LCMV,JN546574,France,2009,Mus musculus,Mus,7429082,department,43.23,0.068,7,2,5,v3
david_6120,david_60576,david_48214,david_345,Pathogen,Mammarenavirus choriomeningitidis,Mammarenavirus choriomeningitidis,LCMV,JN546575,France,2009,Mus musculus,Mus,7429082,department,43.23,0.068,7,2,5,v3
david_6121,david_60576,david_48214,david_345,Pathogen,Mammarenavirus choriomeningitidis,Mammarenavirus choriomeningitidis,LCMV,JN546576,France,2009,Mus musculus,Mus,7429082,department,43.23,0.068,7,2,5,v3
david_6122,david_60587,david_48225,david_346,Pathogen,Orthohantavirus sangassouense,Orthohantavirus sangassouense,Sangoussou virus,JQ082300,Guinea,2002/2004,Hylomyscus alleni,Hylomyscus,2439341,village,8.6136,-9.4742,1,1,0,v3
david_6123,david_60587,david_48225,david_346,Pathogen,Orthohantavirus sangassouense,Orthohantavirus sangassouense,Sangoussou virus,JQ082301,Guinea,2002/2004,Hylomyscus alleni,Hylomyscus,2439341,village,8.6136,-9.4742,1,1,0,v3
david_6124,david_60587,david_48225,david_346,Pathogen,Orthohantavirus sangassouense,Orthohantavirus sangassouense,Sangoussou virus,JQ082302,Guinea,2002/2004,Hylomyscus alleni,Hylomyscus,2439341,village,8.6136,-9.4742,1,1,0,v3
david_6125,david_60587,david_48225,david_346,Pathogen,Orthohantavirus sangassouense,Orthohantavirus sangassouense,Sangoussou virus,JQ082303,Guinea,2002/2004,Hylomyscus alleni,Hylomyscus,2439341,village,8.6136,-9.4742,1,1,0,v3
david_6126,david_60587,david_48225,david_346,Pathogen,Orthohantavirus sangassouense,Orthohantavirus sangassouense,Sangoussou virus,JQ082304,Guinea,2002/2004,Hylomyscus alleni,Hylomyscus,2439341,village,8.6136,-9.4742,1,1,0,v3
david_6127,david_60587,david_48225,david_346,Pathogen,Orthohantavirus sangassouense,Orthohantavirus sangassouense,Sangoussou virus,JQ082305,Guinea,2002/2004,Hylomyscus alleni,Hylomyscus,2439341,village,8.6136,-9.4742,1,1,0,v3
david_6128,david_60611,david_48227,david_347,Pathogen,NA,NA,Orthohantavirus montanoense,AB620100,Mexico,NA,Peromyscus beatae,Peromyscus,4265104,municipality,17.55,-99.567,50,16,34,v3
david_6129,david_60611,david_48227,david_347,Pathogen,NA,NA,Orthohantavirus montanoense,AB620101,Mexico,NA,Peromyscus beatae,Peromyscus,4265104,municipality,17.55,-99.567,50,16,34,v3
david_6130,david_60611,david_48227,david_347,Pathogen,NA,NA,Orthohantavirus montanoense,AB620102,Mexico,NA,Peromyscus beatae,Peromyscus,4265104,municipality,17.55,-99.567,50,16,34,v3
david_6131,david_60618,david_48234,david_347,Pathogen,NA,NA,Carrizal virus,AB620103,Mexico,NA,Reithrodontomys sumichrasti,Reithrodontomys,2437872,municipality,17.55,-99.567,14,3,11,v3
david_6132,david_60618,david_48234,david_347,Pathogen,NA,NA,Carrizal virus,AB620104,Mexico,NA,Reithrodontomys sumichrasti,Reithrodontomys,2437872,municipality,17.55,-99.567,14,3,11,v3
david_6133,david_60618,david_48234,david_347,Pathogen,NA,NA,Carrizal virus,AB620105,Mexico,NA,Reithrodontomys sumichrasti,Reithrodontomys,2437872,municipality,17.55,-99.567,14,3,11,v3
david_6134,david_60631,david_48247,david_347,Pathogen,NA,NA,Huitzilac virus,AB620106,Mexico,NA,Reithrodontomys megalotis,Reithrodontomys,2437874,municipality,19.04,-99.258,25,1,24,v3
david_6135,david_60631,david_48247,david_347,Pathogen,NA,NA,Huitzilac virus,AB620107,Mexico,NA,Reithrodontomys megalotis,Reithrodontomys,2437874,municipality,19.04,-99.258,25,1,24,v3
david_6136,david_60631,david_48247,david_347,Pathogen,NA,NA,Huitzilac virus,AB620108,Mexico,NA,Reithrodontomys megalotis,Reithrodontomys,2437874,municipality,19.04,-99.258,25,1,24,v3
david_6137,david_60634,david_48248,david_348,Pathogen,CASV,CASV,CASV,AN711258,Brazil,2005/2009,Oligoryzomys utiaritensis,Oligoryzomys,8242622,municipality,-13.6753,-57.8919,89,4,85,v3
david_6138,david_60634,david_48248,david_348,Pathogen,CASV,CASV,CASV,AN717313,Brazil,2005/2009,Oligoryzomys utiaritensis,Oligoryzomys,8242622,municipality,-13.6753,-57.8919,89,4,85,v3
david_6139,david_60634,david_48248,david_348,Pathogen,CASV,CASV,CASV,AN717307,Brazil,2005/2009,Oligoryzomys utiaritensis,Oligoryzomys,8242622,municipality,-13.6753,-57.8919,89,4,85,v3
david_6140,david_60634,david_48248,david_348,Pathogen,CASV,CASV,CASV,AN729965,Brazil,2005/2009,Oligoryzomys utiaritensis,Oligoryzomys,8242622,municipality,-13.6753,-57.8919,89,4,85,v3
david_6141,david_60638,david_48252,david_349,Pathogen,Azagny�virus,Azagny�virus,Azagny virus,JF276229,Ivory Coast,2009,Crocidura obscurior,Crocidura,2435613,district,5.933,-4.2167,9,1,8,v3
david_6142,david_60638,david_48252,david_349,Pathogen,Azagny�virus,Azagny�virus,Azagny virus,JF276226,Ivory Coast,2009,Crocidura obscurior,Crocidura,2435613,district,5.933,-4.2167,9,1,8,v3
